Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 26/02/2020;;;;;;;;;
Período Solicitado de 01/01/2020 até 31/01/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;10;180;0;93,824;0,032;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;11;192,512;0;95,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;12;202,496;0;97,792;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;13;188,128;0;87,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;14;219,296;0;91,424;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;15;228,352;0;102,752;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;16;207,616;0;89,344;0,032;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;17;208,256;0;99,392;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;18;185,888;0;90,016;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;19;161,696;0;80,544;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;20;155,104;0;84,608;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;21;142,048;0;79,168;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;22;130,464;0;58,336;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;23;129,312;0;78,048;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);10/01/2020;24;105,056;0;67,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;1;105,152;0;54,688;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;2;101,6;0;57,216;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;3;108,256;0;66,496;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;4;100,032;0;55,456;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;5;114,944;0;66,688;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;6;104,032;0;57,632;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;7;107,936;0;56,288;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;8;172,16;0;81,888;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;9;198,592;0;96,096;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;10;194,528;0;81,856;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;11;228,384;0;100,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;12;227,84;0;96,416;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;13;211,072;0;88,352;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;14;195,424;0;90,048;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;15;195,68;0;87,52;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;16;160,416;0;68,512;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;17;162,08;0;72,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;18;143,584;0;68,832;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;19;133,696;0;68,416;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;20;147,616;0;74,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;21;144,544;0;72,96;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;22;128;0;59,52;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;23;127,968;0;73,632;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);11/01/2020;24;105,536;0;70,464;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;1;93,696;0;57,376;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;2;97,12;0;63,648;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;3;96,96;0;68,128;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;4;89,856;0;63,168;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;5;94,176;0;65,248;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;6;90,016;0;62,464;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;7;90,784;0;59,2;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;8;115,52;0;68,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;9;139,232;0;74,848;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;10;122,464;0;61,728;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;11;138,816;0;71,744;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;12;149,184;0;75,488;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;13;149,632;0;64,64;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;14;151,872;0;64,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;15;160,704;0;72,992;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;16;156,64;0;72;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;17;147,712;0;67,776;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;18;132,512;0;63,648;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;19;133,216;0;60,448;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;20;136,384;0;65,984;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;21;113,92;0;65,76;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;22;100;0;58,944;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;23;105,856;0;59,52;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);12/01/2020;24;107,456;0;61,856;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;1;105,216;0;53,184;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;2;101,44;0;53,088;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;3;100,928;0;58,528;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;4;98,912;0;55,808;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;5;110,4;0;56,096;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;6;99,328;0;52,832;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;7;114,656;0;53,28;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;8;195,136;0;82,688;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;9;207,488;0;85,92;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;10;205,152;0;81,248;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;11;210,56;0;86,784;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;12;211,744;0;95,808;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;13;206,336;0;92;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;14;201,6;0;86,048;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;15;207,808;0;94,688;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;16;202,24;0;90,848;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;17;172,704;0;77,12;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;18;168,096;0;77,536;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;19;156,192;0;70,24;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;20;139,776;0;61,568;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;21;138,048;0;63,872;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;22;128,48;0;58,624;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;23;110,592;0;56,928;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);13/01/2020;24;109,568;0;60,832;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;1;103,232;0;53,472;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;2;98,528;0;50,4;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;3;100,736;0;57,184;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;4;100,032;0;55,424;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;5;101,024;0;55,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;6;94,72;0;55,072;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;7;100,32;0;51,776;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;8;155,616;0;72,608;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;9;191,36;0;87,776;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;10;191,392;0;83,808;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;11;202,912;0;89,024;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;12;211,424;0;95,328;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;13;203,2;0;93,344;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;14;193,792;0;85,152;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;15;214,144;0;101,28;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;16;198,592;0;91,136;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;17;185,248;0;90,464;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;18;180,896;0;86,72;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;19;168,512;0;80,32;0,032;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;20;145,504;0;63,488;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;21;146,912;0;70,656;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;22;135,808;0;63,968;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;23;109,984;0;59,616;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);14/01/2020;24;106,816;0;61,696;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;1;105,408;0;60,032;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;2;99,008;0;57,568;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;3;100,832;0;63,744;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;4;98,88;0;56,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;5;104,128;0;59,648;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;6;99,776;0;60,032;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;7;104,128;0;57,248;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;8;181,216;0;81,152;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;9;168,64;0;85,856;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;10;204,032;0;98,432;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;11;206,4;0;98,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;12;218,976;0;98,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;13;229,312;0;99,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;14;223,36;0;98,944;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;15;215,808;0;98,496;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;16;202,24;0;90,208;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;17;196,384;0;85,952;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;18;192,064;0;90,944;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;19;168,576;0;85,312;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;20;145,632;0;68,128;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;21;137,312;0;71,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;22;139,04;0;67,52;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;23;102,784;0;59,456;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);15/01/2020;24;106,944;0;61,344;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;1;113,792;0;61,184;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;2;102,944;0;58,944;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;3;104,032;0;63,808;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;4;100,96;0;60,288;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;5;104,576;0;58,432;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;6;103,904;0;63,36;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;7;108,128;0;59,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;8;176,544;0;80,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;9;222,592;0;102,176;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;10;230,08;0;103,104;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;11;229,568;0;97,6;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;12;236,256;0;105,024;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;13;238,72;0;104,384;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;14;225,888;0;95,296;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;15;213,696;0;101,792;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;16;205,28;0;102,048;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;17;193,024;0;92,672;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;18;193,888;0;96,384;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;19;171,584;0;85,76;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;20;142,144;0;71,904;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;21;136,832;0;69,344;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;22;135,808;0;71,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;23;113,216;0;60,928;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);16/01/2020;24;109,248;0;67,008;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;1;115,584;0;61,568;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;2;106,112;0;62,784;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;3;104,224;0;65,024;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;4;106,336;0;67,104;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;5;105,408;0;58,304;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;6;114,304;0;71,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;7;121,92;0;72,192;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;8;171,2;0;85,376;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;9;7,264;0;1,088;17,184;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;10;178,4;0;91,424;0,096;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;11;194,464;0;92,064;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;12;204,864;0;97,056;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;13;197,472;0;84,32;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;14;197,664;0;86,72;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;15;192,352;0;90,016;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;16;166,624;0;71,936;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;17;177,888;0;92,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;18;173,792;0;83,744;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;19;149,952;0;71,488;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;20;142,208;0;74,4;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;21;134,688;0;70,08;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;22;122,048;0;51,872;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;23;117,728;0;69,984;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);17/01/2020;24;104,416;0;63,584;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;1;100,352;0;49,728;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;2;101,696;0;56,544;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;3;102,72;0;62,816;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;4;92,448;0;51,968;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;5;97,696;0;59,2;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;6;94,176;0;54,272;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;7;99,104;0,032;52,672;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;8;152,352;0;75,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;9;175,872;0;87,808;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;10;169,248;0;74,592;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;11;186,112;0;91,872;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;12;185,152;0;89,152;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;13;182,912;0;83,392;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;14;191,392;0;92;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;15;183,776;0;94,176;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;16;141,696;0;67,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;17;147,328;0;74,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;18;141,728;0;69,504;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;19;137,76;0;66,688;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;20;143,072;0;73,76;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;21;139,488;0;69,984;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;22;122,368;0;55,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;23;114,816;0;64,768;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);18/01/2020;24;104,832;0;62,496;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);19/01/2020;1;100,704;0;52,288;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);19/01/2020;2;99,904;0;54,912;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);19/01/2020;3;102,528;0;61,504;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);19/01/2020;4;95,552;0;55,744;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSPIENTR101 (B);19/01/2020;5;103,936;0;58,112;0;Completo;COLETA DIÁRIA
