Tipo de Relatório: Origem de Dados da Coleta.;;;;;;;;;
Tipo de Agente: Conectante | Nome:  BARBOSA 1;;;;;;;;;
Periodo Solicitado: 12/2019;;;;;;;;;
Ponto de Medição;Data;Hora;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Origem da Coleta;Notificação de Coleta
SPSBSOENTR101;12/12/2019;4;Liquida;0;54,368;1,984;2,768;Coleta Diária;
SPSBSOENTR101;12/12/2019;5;Liquida;0;54,672;1,76;2,128;Coleta Diária;
SPSBSOENTR101;12/12/2019;6;Liquida;0;53,84;2,512;3,056;Coleta Diária;
SPSBSOENTR101;12/12/2019;7;Liquida;0;70,656;0;15,648;Coleta Diária;
SPSBSOENTR101;12/12/2019;8;Liquida;0;78,256;0,096;16,08;Coleta Diária;
SPSBSOENTR101;12/12/2019;9;Liquida;0;83,92;0,016;12,512;Coleta Diária;
SPSBSOENTR101;12/12/2019;10;Liquida;0;83,296;0,032;16,96;Coleta Diária;
SPSBSOENTR101;12/12/2019;11;Liquida;0;85,952;0,048;16,352;Coleta Diária;
SPSBSOENTR101;12/12/2019;12;Liquida;0;88,624;0;18,672;Coleta Diária;
SPSBSOENTR101;12/12/2019;13;Liquida;0;85,216;0;14,816;Coleta Diária;
SPSBSOENTR101;12/12/2019;14;Liquida;0;84,24;0,016;12,992;Coleta Diária;
SPSBSOENTR101;12/12/2019;15;Liquida;0;85,472;0,032;14,4;Coleta Diária;
SPSBSOENTR101;12/12/2019;16;Liquida;0;85,712;0,016;15,936;Coleta Diária;
SPSBSOENTR101;12/12/2019;17;Liquida;0;87,072;0;10,48;Coleta Diária;
SPSBSOENTR101;12/12/2019;18;Liquida;0;84,048;0,064;10,512;Coleta Diária;
SPSBSOENTR101;12/12/2019;19;Liquida;0;82,992;0,112;13,36;Coleta Diária;
SPSBSOENTR101;12/12/2019;20;Liquida;0;87,472;0,112;19,584;Coleta Diária;
SPSBSOENTR101;12/12/2019;21;Liquida;0;79,76;0,096;16,752;Coleta Diária;
SPSBSOENTR101;12/12/2019;22;Liquida;0;81,184;0,144;14,912;Coleta Diária;
SPSBSOENTR101;12/12/2019;23;Liquida;0;71,824;0,352;10,496;Coleta Diária;
SPSBSOENTR101;12/12/2019;24;Liquida;0;60,176;0,976;4,016;Coleta Diária;
SPSBSOENTR101;13/12/2019;1;Liquida;0;57,04;1,472;2,816;Coleta Diária;
SPSBSOENTR101;13/12/2019;2;Liquida;0;56,624;1,2;3,168;Coleta Diária;
SPSBSOENTR101;13/12/2019;3;Liquida;0;55,536;2,784;1,712;Coleta Diária;
SPSBSOENTR101;13/12/2019;4;Liquida;0;54,48;1,472;5,344;Coleta Diária;
SPSBSOENTR101;13/12/2019;5;Liquida;0;57,056;1,408;2,96;Coleta Diária;
SPSBSOENTR101;13/12/2019;6;Liquida;0;73,104;0,08;11,808;Coleta Diária;
SPSBSOENTR101;13/12/2019;7;Liquida;0;79,888;0;13,152;Coleta Diária;
SPSBSOENTR101;13/12/2019;8;Liquida;0;81,376;0,016;13,088;Coleta Diária;
SPSBSOENTR101;13/12/2019;9;Liquida;0;88,432;0;11,536;Coleta Diária;
SPSBSOENTR101;13/12/2019;10;Liquida;0;86,384;0;13,712;Coleta Diária;
SPSBSOENTR101;13/12/2019;11;Liquida;0;88,848;0,064;14,976;Coleta Diária;
SPSBSOENTR101;13/12/2019;12;Liquida;0;91,36;0;12,096;Coleta Diária;
SPSBSOENTR101;13/12/2019;13;Liquida;0;83,152;0,064;11,648;Coleta Diária;
SPSBSOENTR101;13/12/2019;14;Liquida;0;80,784;0,064;10,784;Coleta Diária;
SPSBSOENTR101;13/12/2019;15;Liquida;0;79,2;0,16;10,24;Coleta Diária;
SPSBSOENTR101;13/12/2019;16;Liquida;0;78,592;0,064;13,936;Coleta Diária;
SPSBSOENTR101;13/12/2019;17;Liquida;0;83,088;0,096;14,864;Coleta Diária;
SPSBSOENTR101;13/12/2019;18;Liquida;0;82,16;0,192;11,552;Coleta Diária;
SPSBSOENTR101;13/12/2019;19;Liquida;0;78,896;0,576;10,432;Coleta Diária;
SPSBSOENTR101;13/12/2019;20;Liquida;0;80,512;0,112;11,888;Coleta Diária;
SPSBSOENTR101;13/12/2019;21;Liquida;0;78,736;0,304;12,608;Coleta Diária;
SPSBSOENTR101;13/12/2019;22;Liquida;0;78,096;0,288;8,224;Coleta Diária;
SPSBSOENTR101;13/12/2019;23;Liquida;0;70,64;0,096;10,32;Coleta Diária;
SPSBSOENTR101;13/12/2019;24;Liquida;0;58,32;0,864;3,568;Coleta Diária;
SPSBSOENTR101;14/12/2019;1;Liquida;0;58,224;1,328;3,168;Coleta Diária;
SPSBSOENTR101;14/12/2019;2;Liquida;0;54,816;1,744;2,144;Coleta Diária;
SPSBSOENTR101;14/12/2019;3;Liquida;0;54,032;2,944;2,528;Coleta Diária;
SPSBSOENTR101;14/12/2019;4;Liquida;0;53,328;2,288;2,288;Coleta Diária;
SPSBSOENTR101;14/12/2019;5;Liquida;0;58,624;1,152;6,128;Coleta Diária;
SPSBSOENTR101;14/12/2019;6;Liquida;0;72,752;0,288;9,2;Coleta Diária;
SPSBSOENTR101;14/12/2019;7;Liquida;0;75,456;0,272;11,136;Coleta Diária;
SPSBSOENTR101;14/12/2019;8;Liquida;0;78,096;0,064;14,288;Coleta Diária;
SPSBSOENTR101;14/12/2019;9;Liquida;0;82,56;0;18,976;Coleta Diária;
SPSBSOENTR101;14/12/2019;10;Liquida;0;81,968;0,112;11,232;Coleta Diária;
SPSBSOENTR101;14/12/2019;11;Liquida;0;81,968;0;14,704;Coleta Diária;
SPSBSOENTR101;14/12/2019;12;Liquida;0;84,048;0,032;12,496;Coleta Diária;
SPSBSOENTR101;14/12/2019;13;Liquida;0;81,712;0;15,584;Coleta Diária;
SPSBSOENTR101;14/12/2019;14;Liquida;0;84,432;0,256;14,176;Coleta Diária;
SPSBSOENTR101;14/12/2019;15;Liquida;0;80,368;0,352;9,008;Coleta Diária;
SPSBSOENTR101;14/12/2019;16;Liquida;0;84,336;0,192;12,496;Coleta Diária;
SPSBSOENTR101;14/12/2019;17;Liquida;0;82,16;0,048;17,92;Coleta Diária;
SPSBSOENTR101;14/12/2019;18;Liquida;0;83,616;0,048;16,464;Coleta Diária;
SPSBSOENTR101;14/12/2019;19;Liquida;0;81,6;0,208;12,016;Coleta Diária;
SPSBSOENTR101;14/12/2019;20;Liquida;0;81,216;0,192;10,656;Coleta Diária;
SPSBSOENTR101;14/12/2019;21;Liquida;0;81,648;0;19,312;Coleta Diária;
SPSBSOENTR101;14/12/2019;22;Liquida;0;80,768;0,032;10,752;Coleta Diária;
SPSBSOENTR101;14/12/2019;23;Liquida;0;68,832;0,448;11,888;Coleta Diária;
SPSBSOENTR101;14/12/2019;24;Liquida;0;57,44;0,832;4,144;Coleta Diária;
SPSBSOENTR101;15/12/2019;1;Liquida;0;57,024;0,88;3,008;Coleta Diária;
SPSBSOENTR101;15/12/2019;2;Liquida;0;56,24;1,248;2,112;Coleta Diária;
SPSBSOENTR101;15/12/2019;3;Liquida;0;54,64;3,152;2,816;Coleta Diária;
SPSBSOENTR101;15/12/2019;4;Liquida;0;53,776;1,952;2,176;Coleta Diária;
SPSBSOENTR101;15/12/2019;5;Liquida;0;53,936;2,16;2,384;Coleta Diária;
SPSBSOENTR101;15/12/2019;6;Liquida;0;57,472;1,424;3,824;Coleta Diária;
SPSBSOENTR101;15/12/2019;7;Liquida;0;73,296;0;16,032;Coleta Diária;
SPSBSOENTR101;15/12/2019;8;Liquida;0;79,68;0;15,152;Coleta Diária;
SPSBSOENTR101;15/12/2019;9;Liquida;0;81,36;0,016;17,952;Coleta Diária;
SPSBSOENTR101;15/12/2019;10;Liquida;0;86,016;0,016;10,96;Coleta Diária;
SPSBSOENTR101;15/12/2019;11;Liquida;0;85,328;0,256;12,24;Coleta Diária;
SPSBSOENTR101;15/12/2019;12;Liquida;0;87,888;0;13,36;Coleta Diária;
SPSBSOENTR101;15/12/2019;13;Liquida;0;85,456;0;11,536;Coleta Diária;
SPSBSOENTR101;15/12/2019;14;Liquida;0;83,984;0,016;13,808;Coleta Diária;
SPSBSOENTR101;15/12/2019;15;Liquida;0;86,608;0;14,656;Coleta Diária;
SPSBSOENTR101;15/12/2019;16;Liquida;0;90,928;0;13,248;Coleta Diária;
SPSBSOENTR101;15/12/2019;17;Liquida;0;89,264;0;11,68;Coleta Diária;
SPSBSOENTR101;15/12/2019;18;Liquida;0;84,944;0;12,08;Coleta Diária;
SPSBSOENTR101;15/12/2019;19;Liquida;0;81,616;0,336;9,024;Coleta Diária;
SPSBSOENTR101;15/12/2019;20;Liquida;0;82,768;0,064;14,048;Coleta Diária;
SPSBSOENTR101;15/12/2019;21;Liquida;0;79,936;0,08;7,888;Coleta Diária;
SPSBSOENTR101;15/12/2019;22;Liquida;0;66,256;0,208;6,288;Coleta Diária;
SPSBSOENTR101;15/12/2019;23;Liquida;0;59,408;1,28;3,872;Coleta Diária;
SPSBSOENTR101;15/12/2019;24;Liquida;0;60;0,384;5,488;Coleta Diária;
SPSBSOENTR101;16/12/2019;1;Liquida;0;58,32;0,8;3,904;Coleta Diária;
SPSBSOENTR101;16/12/2019;2;Liquida;0;60,48;0,736;3,968;Coleta Diária;
SPSBSOENTR101;16/12/2019;3;Liquida;0;57,616;2,224;2,272;Coleta Diária;
SPSBSOENTR101;16/12/2019;4;Liquida;0;59,392;0,624;4,4;Coleta Diária;
SPSBSOENTR101;16/12/2019;5;Liquida;0;57,648;0,832;4,768;Coleta Diária;
SPSBSOENTR101;16/12/2019;6;Liquida;0;77,264;0;15,536;Coleta Diária;
SPSBSOENTR101;16/12/2019;7;Liquida;0;77,008;0,08;9,568;Coleta Diária;
SPSBSOENTR101;16/12/2019;8;Liquida;0;76,112;0,112;11,312;Coleta Diária;
SPSBSOENTR101;16/12/2019;9;Liquida;0;84,304;0;9,456;Coleta Diária;
SPSBSOENTR101;16/12/2019;10;Liquida;0;85,744;0,048;14,832;Coleta Diária;
SPSBSOENTR101;16/12/2019;11;Liquida;0;85,824;0,128;12,88;Coleta Diária;
SPSBSOENTR101;16/12/2019;12;Liquida;0;83,216;0,112;13,36;Coleta Diária;
SPSBSOENTR101;16/12/2019;13;Liquida;0;89,248;0,032;12,768;Coleta Diária;
SPSBSOENTR101;16/12/2019;14;Liquida;0;90,304;0;14,928;Coleta Diária;
SPSBSOENTR101;16/12/2019;15;Liquida;0;88,32;0,016;11,664;Coleta Diária;
SPSBSOENTR101;16/12/2019;16;Liquida;0;90,8;0;12,112;Coleta Diária;
SPSBSOENTR101;16/12/2019;17;Liquida;0;91,2;0;13,936;Coleta Diária;
SPSBSOENTR101;16/12/2019;18;Liquida;0;88,08;0;15,152;Coleta Diária;
SPSBSOENTR101;16/12/2019;19;Liquida;0;85,648;0,048;14,16;Coleta Diária;
SPSBSOENTR101;16/12/2019;20;Liquida;0;88,16;0,016;14,784;Coleta Diária;
SPSBSOENTR101;16/12/2019;21;Liquida;0;85,632;0,016;12,416;Coleta Diária;
SPSBSOENTR101;16/12/2019;22;Liquida;0;83,648;0,048;15,088;Coleta Diária;
SPSBSOENTR101;16/12/2019;23;Liquida;0;75,952;0,176;10,064;Coleta Diária;
SPSBSOENTR101;16/12/2019;24;Liquida;0;60,992;0,736;4,32;Coleta Diária;
SPSBSOENTR101;17/12/2019;1;Liquida;0;60;0,672;4,752;Coleta Diária;
SPSBSOENTR101;17/12/2019;2;Liquida;0;58;0,752;2,928;Coleta Diária;
SPSBSOENTR101;17/12/2019;3;Liquida;0;56,384;1,92;3,952;Coleta Diária;
SPSBSOENTR101;17/12/2019;4;Liquida;0;57,2;1,104;4,848;Coleta Diária;
SPSBSOENTR101;17/12/2019;5;Liquida;0;57,68;1,28;4,448;Coleta Diária;
SPSBSOENTR101;17/12/2019;6;Liquida;0;72,464;0;16,304;Coleta Diária;
SPSBSOENTR101;17/12/2019;7;Liquida;0;79,76;0;19,408;Coleta Diária;
SPSBSOENTR101;17/12/2019;8;Liquida;0;85,216;0;21,824;Coleta Diária;
SPSBSOENTR101;17/12/2019;9;Liquida;0;85,856;0,016;15,44;Coleta Diária;
SPSBSOENTR101;17/12/2019;10;Liquida;0;89,408;0;15,888;Coleta Diária;
SPSBSOENTR101;17/12/2019;11;Liquida;0;92,672;0;19,888;Coleta Diária;
SPSBSOENTR101;17/12/2019;12;Liquida;0;94,176;0;17,28;Coleta Diária;
SPSBSOENTR101;17/12/2019;13;Liquida;0;95,008;0;14,416;Coleta Diária;
SPSBSOENTR101;17/12/2019;14;Liquida;0;89,856;0;12;Coleta Diária;
SPSBSOENTR101;17/12/2019;15;Liquida;0;89,312;0,016;17,552;Coleta Diária;
SPSBSOENTR101;17/12/2019;16;Liquida;0;89,552;0;17,456;Coleta Diária;
SPSBSOENTR101;17/12/2019;17;Liquida;0;85,84;0,048;16,208;Coleta Diária;
SPSBSOENTR101;17/12/2019;18;Liquida;0;85,568;0,032;12,976;Coleta Diária;
SPSBSOENTR101;17/12/2019;19;Liquida;0;83,28;0,096;14,8;Coleta Diária;
SPSBSOENTR101;17/12/2019;20;Liquida;0;83,424;0;15,376;Coleta Diária;
SPSBSOENTR101;17/12/2019;21;Liquida;0;81,136;0;17,936;Coleta Diária;
SPSBSOENTR101;17/12/2019;22;Liquida;0;85,056;0,048;9,072;Coleta Diária;
SPSBSOENTR101;17/12/2019;23;Liquida;0;74,768;0,544;11,824;Coleta Diária;
SPSBSOENTR101;17/12/2019;24;Liquida;0;60,288;0,912;3,616;Coleta Diária;
SPSBSOENTR101;18/12/2019;1;Liquida;0;59,136;0,976;3,648;Coleta Diária;
SPSBSOENTR101;18/12/2019;2;Liquida;0;59,456;0,976;4,896;Coleta Diária;
SPSBSOENTR101;18/12/2019;3;Liquida;0;59,344;1,44;5,584;Coleta Diária;
SPSBSOENTR101;18/12/2019;4;Liquida;0;58,256;1,504;3,408;Coleta Diária;
SPSBSOENTR101;18/12/2019;5;Liquida;0;57,84;1,008;3,168;Coleta Diária;
SPSBSOENTR101;18/12/2019;6;Liquida;0;58,496;1,392;6,336;Coleta Diária;
SPSBSOENTR101;18/12/2019;7;Liquida;0;78,912;0;16,688;Coleta Diária;
SPSBSOENTR101;18/12/2019;8;Liquida;0;79,376;0,192;12,016;Coleta Diária;
SPSBSOENTR101;18/12/2019;9;Liquida;0;82,224;0;15,92;Coleta Diária;
SPSBSOENTR101;18/12/2019;10;Liquida;0;85,328;0;19,376;Coleta Diária;
SPSBSOENTR101;18/12/2019;11;Liquida;0;84,48;0,016;19,136;Coleta Diária;
SPSBSOENTR101;18/12/2019;12;Liquida;0;80,32;0;17,168;Coleta Diária;
SPSBSOENTR101;18/12/2019;13;Liquida;0;82,784;0,112;13,616;Coleta Diária;
SPSBSOENTR101;18/12/2019;14;Liquida;0;83,136;0;20,752;Coleta Diária;
SPSBSOENTR101;18/12/2019;15;Liquida;0;83,568;0,016;17,744;Coleta Diária;
SPSBSOENTR101;18/12/2019;16;Liquida;0;83,904;0,176;11,76;Coleta Diária;
SPSBSOENTR101;18/12/2019;17;Liquida;0;82,16;0,08;11,072;Coleta Diária;
SPSBSOENTR101;18/12/2019;18;Liquida;0;80,4;0,048;14,832;Coleta Diária;
SPSBSOENTR101;18/12/2019;19;Liquida;0;81,472;0,128;13,088;Coleta Diária;
SPSBSOENTR101;18/12/2019;20;Liquida;0;82,64;0,032;14,112;Coleta Diária;
SPSBSOENTR101;18/12/2019;21;Liquida;0;82,208;0,016;15,456;Coleta Diária;
SPSBSOENTR101;18/12/2019;22;Liquida;0;79,328;0,32;9,712;Coleta Diária;
SPSBSOENTR101;18/12/2019;23;Liquida;0;71,568;0,32;10,384;Coleta Diária;
SPSBSOENTR101;18/12/2019;24;Liquida;0;56,512;1,872;3,824;Coleta Diária;
SPSBSOENTR101;19/12/2019;1;Liquida;0;56,768;1,712;2,816;Coleta Diária;
SPSBSOENTR101;19/12/2019;2;Liquida;0;55,2;1,616;2,448;Coleta Diária;
SPSBSOENTR101;19/12/2019;3;Liquida;0;54,272;2,576;3,184;Coleta Diária;
SPSBSOENTR101;19/12/2019;4;Liquida;0;55,728;1,536;4,832;Coleta Diária;
SPSBSOENTR101;19/12/2019;5;Liquida;0;55,328;1,856;1,952;Coleta Diária;
SPSBSOENTR101;19/12/2019;6;Liquida;0;56,672;1,856;3,92;Coleta Diária;
SPSBSOENTR101;19/12/2019;7;Liquida;0;72,656;0,016;13,904;Coleta Diária;
SPSBSOENTR101;19/12/2019;8;Liquida;0;81,568;0;13,2;Coleta Diária;
SPSBSOENTR101;19/12/2019;9;Liquida;0;83,008;0,032;11,68;Coleta Diária;
SPSBSOENTR101;19/12/2019;10;Liquida;0;85,296;0,048;16,72;Coleta Diária;
SPSBSOENTR101;19/12/2019;11;Liquida;0;81,76;0;17,504;Coleta Diária;
SPSBSOENTR101;19/12/2019;12;Liquida;0;82,928;0;14,848;Coleta Diária;
SPSBSOENTR101;19/12/2019;13;Liquida;0;83,68;0,064;10,016;Coleta Diária;
SPSBSOENTR101;19/12/2019;14;Liquida;0;80,032;0,192;14,272;Coleta Diária;
SPSBSOENTR101;19/12/2019;15;Liquida;0;79,056;0,256;11,744;Coleta Diária;
SPSBSOENTR101;19/12/2019;16;Liquida;0;80,4;0,064;17,52;Coleta Diária;
SPSBSOENTR101;19/12/2019;17;Liquida;0;82,656;0,048;14,32;Coleta Diária;
SPSBSOENTR101;19/12/2019;18;Liquida;0;80,128;0,192;13,52;Coleta Diária;
SPSBSOENTR101;19/12/2019;19;Liquida;0;80,816;0,064;17,664;Coleta Diária;
SPSBSOENTR101;19/12/2019;20;Liquida;0;80,912;0;16,32;Coleta Diária;
SPSBSOENTR101;19/12/2019;21;Liquida;0;79,952;0,08;15,776;Coleta Diária;
SPSBSOENTR101;19/12/2019;22;Liquida;0;73,984;0,816;10,608;Coleta Diária;
SPSBSOENTR101;19/12/2019;23;Liquida;0;70,112;0,32;10,416;Coleta Diária;
SPSBSOENTR101;19/12/2019;24;Liquida;0;65,904;0,512;8,8;Coleta Diária;
SPSBSOENTR101;20/12/2019;1;Liquida;0;65,664;0,464;10,384;Coleta Diária;
SPSBSOENTR101;20/12/2019;2;Liquida;0;65,648;0,352;11,776;Coleta Diária;
SPSBSOENTR101;20/12/2019;3;Liquida;0;66,064;0,256;11,968;Coleta Diária;
SPSBSOENTR101;20/12/2019;4;Liquida;0;64,768;0,08;8,992;Coleta Diária;
SPSBSOENTR101;20/12/2019;5;Liquida;0;66,992;0,064;12,944;Coleta Diária;
SPSBSOENTR101;20/12/2019;6;Liquida;0;66,992;0,368;11,808;Coleta Diária;
SPSBSOENTR101;20/12/2019;7;Liquida;0;73,968;0;15,76;Coleta Diária;
SPSBSOENTR101;20/12/2019;8;Liquida;0;77,488;0;15,024;Coleta Diária;
SPSBSOENTR101;20/12/2019;9;Liquida;0;85,472;0,064;14,08;Coleta Diária;
SPSBSOENTR101;20/12/2019;10;Liquida;0;84,432;0;17,472;Coleta Diária;
SPSBSOENTR101;20/12/2019;11;Liquida;0;89,936;0;12,48;Coleta Diária;
SPSBSOENTR101;20/12/2019;12;Liquida;0;89,904;0;11,056;Coleta Diária;
SPSBSOENTR101;20/12/2019;13;Liquida;0;90,64;0;12,56;Coleta Diária;
SPSBSOENTR101;20/12/2019;14;Liquida;0;88,304;0,016;11,44;Coleta Diária;
SPSBSOENTR101;20/12/2019;15;Liquida;0;84,768;0,096;10,384;Coleta Diária;
SPSBSOENTR101;20/12/2019;16;Liquida;0;84,352;0,224;15,536;Coleta Diária;
SPSBSOENTR101;20/12/2019;17;Liquida;0;85,68;0;18,048;Coleta Diária;
SPSBSOENTR101;20/12/2019;18;Liquida;0;83,072;0;18,56;Coleta Diária;
SPSBSOENTR101;20/12/2019;19;Liquida;0;83,776;0;17,92;Coleta Diária;
SPSBSOENTR101;20/12/2019;20;Liquida;0;81,504;0;15,248;Coleta Diária;
SPSBSOENTR101;20/12/2019;21;Liquida;0;85,984;0,064;14,496;Coleta Diária;
SPSBSOENTR101;20/12/2019;22;Liquida;0;88,064;0;13,568;Coleta Diária;
SPSBSOENTR101;20/12/2019;23;Liquida;0;84,496;0,064;10,304;Coleta Diária;
SPSBSOENTR101;20/12/2019;24;Liquida;0;70,656;0,496;7,584;Coleta Diária;
SPSBSOENTR101;21/12/2019;1;Liquida;0;63,68;0,336;6;Coleta Diária;
SPSBSOENTR101;21/12/2019;2;Liquida;0;59,92;0,448;4,288;Coleta Diária;
SPSBSOENTR101;21/12/2019;3;Liquida;0;59,584;0,352;4,128;Coleta Diária;
SPSBSOENTR101;21/12/2019;4;Liquida;0;54,608;2,4;3,488;Coleta Diária;
SPSBSOENTR101;21/12/2019;5;Liquida;0;60,464;0,448;8,48;Coleta Diária;
SPSBSOENTR101;21/12/2019;6;Liquida;0;76,032;0,176;13,92;Coleta Diária;
SPSBSOENTR101;21/12/2019;7;Liquida;0;79,936;0;13,792;Coleta Diária;
SPSBSOENTR101;21/12/2019;8;Liquida;0;77,552;0,032;12,448;Coleta Diária;
SPSBSOENTR101;21/12/2019;9;Liquida;0;82,48;0;15,872;Coleta Diária;
SPSBSOENTR101;21/12/2019;10;Liquida;0;85,216;0,064;11,584;Coleta Diária;
SPSBSOENTR101;21/12/2019;11;Liquida;0;84,672;0;18,512;Coleta Diária;
SPSBSOENTR101;21/12/2019;12;Liquida;0;86,912;0;10,464;Coleta Diária;
SPSBSOENTR101;21/12/2019;13;Liquida;0;88,528;0,032;18,72;Coleta Diária;
SPSBSOENTR101;21/12/2019;14;Liquida;0;87,776;0;14,176;Coleta Diária;
SPSBSOENTR101;21/12/2019;15;Liquida;0;81,328;0,272;15,728;Coleta Diária;
SPSBSOENTR101;21/12/2019;16;Liquida;0;84,08;0;16,992;Coleta Diária;
SPSBSOENTR101;21/12/2019;17;Liquida;0;87,712;0,016;15,952;Coleta Diária;
SPSBSOENTR101;21/12/2019;18;Liquida;0;85,04;0,016;19,584;Coleta Diária;
SPSBSOENTR101;21/12/2019;19;Liquida;0;85,744;0,08;19,376;Coleta Diária;
SPSBSOENTR101;21/12/2019;20;Liquida;0;83,52;0;16,368;Coleta Diária;
SPSBSOENTR101;21/12/2019;21;Liquida;0;88,208;0;20,784;Coleta Diária;
SPSBSOENTR101;21/12/2019;22;Liquida;0;84,24;0;18,144;Coleta Diária;
SPSBSOENTR101;21/12/2019;23;Liquida;0;79,952;0,016;16,016;Coleta Diária;
SPSBSOENTR101;21/12/2019;24;Liquida;0;69,488;1,104;8,24;Coleta Diária;
SPSBSOENTR101;22/12/2019;1;Liquida;0;58,64;2,032;3,168;Coleta Diária;
SPSBSOENTR101;22/12/2019;2;Liquida;0;56,368;2,496;2,784;Coleta Diária;
SPSBSOENTR101;22/12/2019;3;Liquida;0;55,136;2,16;3,52;Coleta Diária;
SPSBSOENTR101;22/12/2019;4;Liquida;0;54,448;3,744;1,712;Coleta Diária;
SPSBSOENTR101;22/12/2019;5;Liquida;0;52,064;3,344;3,664;Coleta Diária;
SPSBSOENTR101;22/12/2019;6;Liquida;0;57,552;2,144;4,4;Coleta Diária;
SPSBSOENTR101;22/12/2019;7;Liquida;0;70,016;0;14,016;Coleta Diária;
SPSBSOENTR101;22/12/2019;8;Liquida;0;73,568;0;13,168;Coleta Diária;
SPSBSOENTR101;22/12/2019;9;Liquida;0;76,944;0;15,856;Coleta Diária;
SPSBSOENTR101;22/12/2019;10;Liquida;0;82,544;0;15,136;Coleta Diária;
SPSBSOENTR101;22/12/2019;11;Liquida;0;77,936;0,032;15,024;Coleta Diária;
SPSBSOENTR101;22/12/2019;12;Liquida;0;81,136;0;15,056;Coleta Diária;
SPSBSOENTR101;22/12/2019;13;Liquida;0;80,368;0,032;16,768;Coleta Diária;
SPSBSOENTR101;22/12/2019;14;Liquida;0;83,104;0;17,632;Coleta Diária;
SPSBSOENTR101;22/12/2019;15;Liquida;0;80,704;0,016;15,904;Coleta Diária;
SPSBSOENTR101;22/12/2019;16;Liquida;0;81,936;0;15,168;Coleta Diária;
SPSBSOENTR101;22/12/2019;17;Liquida;0;83,296;0,128;17,104;Coleta Diária;
SPSBSOENTR101;22/12/2019;18;Liquida;0;84,336;0,032;17,216;Coleta Diária;
SPSBSOENTR101;22/12/2019;19;Liquida;0;81,952;0;17,84;Coleta Diária;
SPSBSOENTR101;22/12/2019;20;Liquida;0;81,488;0;16,512;Coleta Diária;
SPSBSOENTR101;22/12/2019;21;Liquida;0;80,624;0;16,896;Coleta Diária;
SPSBSOENTR101;22/12/2019;22;Liquida;0;82,944;0;17,872;Coleta Diária;
SPSBSOENTR101;22/12/2019;23;Liquida;0;69,136;0,592;9,584;Coleta Diária;
SPSBSOENTR101;22/12/2019;24;Liquida;0;56,976;3,696;1,328;Coleta Diária;
SPSBSOENTR101;23/12/2019;1;Liquida;0;55,312;2,864;1,392;Coleta Diária;
SPSBSOENTR101;23/12/2019;2;Liquida;0;55,632;2,112;5,28;Coleta Diária;
SPSBSOENTR101;23/12/2019;3;Liquida;0;55,904;2,624;1,792;Coleta Diária;
SPSBSOENTR101;23/12/2019;4;Liquida;0;53,92;2,144;3,152;Coleta Diária;
SPSBSOENTR101;23/12/2019;5;Liquida;0;55,728;2,976;3,728;Coleta Diária;
SPSBSOENTR101;23/12/2019;6;Liquida;0;74,496;0;16,16;Coleta Diária;
SPSBSOENTR101;23/12/2019;7;Liquida;0;80,416;0;18,352;Coleta Diária;
SPSBSOENTR101;23/12/2019;8;Liquida;0;77,632;0;13,824;Coleta Diária;
SPSBSOENTR101;23/12/2019;9;Liquida;0;73,44;0,032;11,76;Coleta Diária;
SPSBSOENTR101;23/12/2019;10;Liquida;0;73,888;0,016;10,368;Coleta Diária;
SPSBSOENTR101;23/12/2019;11;Liquida;0;79,2;0;13,392;Coleta Diária;
SPSBSOENTR101;23/12/2019;12;Liquida;0;79,984;0,016;12,912;Coleta Diária;
SPSBSOENTR101;23/12/2019;13;Liquida;0;79,6;0;16,176;Coleta Diária;
SPSBSOENTR101;23/12/2019;14;Liquida;0;70,896;2,32;15,392;Coleta Diária;
SPSBSOENTR101;23/12/2019;15;Liquida;0;73,296;0;12,96;Coleta Diária;
SPSBSOENTR101;23/12/2019;16;Liquida;0;70,704;0;12,528;Coleta Diária;
SPSBSOENTR101;23/12/2019;17;Liquida;0;76,752;0;17,296;Coleta Diária;
SPSBSOENTR101;23/12/2019;18;Liquida;0;76,064;0,032;13,408;Coleta Diária;
SPSBSOENTR101;23/12/2019;19;Liquida;0;76,176;0;13,088;Coleta Diária;
SPSBSOENTR101;23/12/2019;20;Liquida;0;80,048;0;18,448;Coleta Diária;
SPSBSOENTR101;23/12/2019;21;Liquida;0;81,408;0,016;13,36;Coleta Diária;
SPSBSOENTR101;23/12/2019;22;Liquida;0;71,808;0,016;14,832;Coleta Diária;
SPSBSOENTR101;23/12/2019;23;Liquida;0;8,992;0,208;2,144;Coleta Diária;
SPSBSOENTR101;23/12/2019;24;Liquida;0;69,888;0,08;14,448;Coleta Diária;
SPSBSOENTR101;24/12/2019;1;Liquida;0;66,304;0,032;13,152;Coleta Diária;
SPSBSOENTR101;24/12/2019;2;Liquida;0;64,624;0;12,304;Coleta Diária;
SPSBSOENTR101;24/12/2019;3;Liquida;0;62,08;0,064;7,584;Coleta Diária;
SPSBSOENTR101;24/12/2019;4;Liquida;0;64,512;0,144;9,264;Coleta Diária;
SPSBSOENTR101;24/12/2019;5;Liquida;0;68,032;0;12,608;Coleta Diária;
SPSBSOENTR101;24/12/2019;6;Liquida;0;73,824;0,128;10,528;Coleta Diária;
