Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 04/05/2020;;;;;;;;;
Período Solicitado de 01/03/2020 até 30/04/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;16;938,7;0;231;25,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;17;678,3;0;247,8;44,1;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;18;258,3;0;201,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;19;254,1;0;176,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;20;256,2;0;182,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;21;256,2;0;191,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;22;256,2;0;197,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;23;235,2;0;163,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);28/04/2020;24;216,3;0;153,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;1;218,4;0;151,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;2;218,4;0;157,5;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;3;218,4;0;170,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;4;220,5;0;178,5;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;5;220,5;0;176,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;6;218,4;0;170,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;7;218,4;0;165,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;8;235,2;0;151,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;9;493,5;0;155,4;77,7;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;10;1089,9;0;342,3;4,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;11;1073,1;0;321,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;12;617,4;0;231;18,9;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;13;590,1;0;210;27,3;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;14;1115,1;0;327,6;8,4;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;15;905,1;0;214,2;48,3;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;16;2394;0;191,1;342,3;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;17;1858,5;0;224,7;291,9;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;18;199,5;0;138,6;86,1;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;19;191,1;0;123,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;20;189;0;132,3;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;21;182,7;0;121,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;22;184,8;0;128,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;23;180,6;0;113,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);29/04/2020;24;180,6;0;113,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;1;182,7;0;117,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;2;180,6;0;123,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;3;182,7;0;130,2;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;4;178,5;0;123,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;5;176,4;0;105;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;6;174,3;0;100,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;7;174,3;0;94,5;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;8;207,9;0;86,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;9;2171,4;0;102,9;84;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;10;3213;0;147;4,2;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;11;3269,7;0;268,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;12;1572,9;0;163,8;312,9;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;13;1545,6;0;302,4;21;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;14;2354,1;0;262,5;619,5;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;15;1373,4;0;119,7;688,8;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;16;1293,6;0;199,5;77,7;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;17;1818,6;0;86,1;426,3;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;18;86,1;0;35,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;19;63;0;23,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;20;60,9;0;21;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;21;60,9;0;29,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;22;63;0;42;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;23;58,8;0;14,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOYTTOYO208 (L);30/04/2020;24;58,8;0;16,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;1;963,612;0;0;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;2;930,384;0;2,769;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;3;969,15;0;0;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;4;905,463;0;11,076;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;5;908,232;0;2,769;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;6;861,159;0;5,538;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;7;888,849;0;16,614;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;8;852,852;0;22,152;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;9;897,156;0;0;5,538;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;10;886,08;0;0;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;11;1032,84;0;16,614;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;12;988,533;0;22,152;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;13;1035,61;0;47,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;14;988,533;0;60,918;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;15;1043,91;0;63,687;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;16;1157,44;0;102,453;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;17;1498,03;0;157,833;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;18;1464,8;0;177,216;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;19;1024,53;0;49,842;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;20;899,925;0;69,225;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;21;930,384;0;30,459;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;22;877,773;0;0;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;23;924,846;0;0;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);01/03/2020;24;883,311;0;2,769;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;1;922,077;0;8,307;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;2;888,849;0;19,383;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;3;911,001;0;11,076;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;4;933,153;0;5,538;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;5;1644,79;0;130,143;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;6;2165,36;0;321,204;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;7;3835,07;0;1259,9;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;8;4203,34;0;1392,81;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;9;4649,15;0;1611,56;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;10;4663;0;1644,79;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;11;4862,36;0;1788,77;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;12;4181,19;0;1462,03;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;13;4455,32;0;1550,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;14;4748,84;0;1672,48;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;15;3596,93;0;891,618;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;16;3220,35;0;994,071;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;17;2921,3;0;711,633;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;18;4549,47;0;1653,09;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;19;4588,23;0;1639,25;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;20;4782,06;0;1700,17;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;21;4574,39;0;1617,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;22;4574,39;0;1628,17;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;23;3516,63;0;991,302;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);02/03/2020;24;3871,06;0;1093,76;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;1;3749,23;0;1126,98;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;2;2359,19;0;443,04;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;3;1683,55;0;271,362;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;4;1439,88;0;196,599;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;5;1738,93;0;251,979;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;6;2248,43;0;398,736;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;7;4056,59;0;1412,19;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;8;4258,72;0;1484,18;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;9;4812,52;0;1813,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;10;4754,37;0;1777,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;11;4818,06;0;1786,01;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;12;4136,89;0;1437,11;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;13;4391,63;0;1520,18;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;14;4906,67;0;1797,08;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;15;4784,83;0;1683,55;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;16;3192,66;0;761,475;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;17;3131,74;0;728,247;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;18;4687,92;0;1755,55;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;19;4638,08;0;1752,78;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;20;4903,9;0;1885,69;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;21;4665,77;0;1691,86;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;22;4679,61;0;1733,39;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;23;3660,62;0;1096,52;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);03/03/2020;24;3981,82;0;1179,59;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;1;4330,72;0;1500,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;2;3668,93;0;1185,13;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;3;1899,53;0;393,198;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;4;1462,03;0;188,292;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;5;1708,47;0;249,21;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;6;2193,05;0;379,353;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;7;3979,05;0;1359,58;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;8;4233,8;0;1475,88;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;9;4513,47;0;1617,1;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;10;4734,99;0;1761,08;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;11;4818,06;0;1791,54;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;12;4070,43;0;1318,04;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;13;4538,39;0;1586,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;14;4967,59;0;1827,54;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;15;5050,66;0;1858;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;16;3369,87;0;974,688;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;17;3176,04;0;869,466;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;18;4837,44;0;1810,93;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;19;4820,83;0;1697,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;20;4956,51;0;1788,77;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;21;4831,91;0;1747,24;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;22;4804,22;0;1708,47;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;23;3760,3;0;1052,22;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);04/03/2020;24;4062,12;0;1226,67;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;1;4397,17;0;1462,03;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;2;4062,12;0;1365,12;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;3;1827,54;0;304,59;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;4;1550,64;0;213,213;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;5;1733,39;0;260,286;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;6;2226,28;0;373,815;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;7;4078,74;0;1401,11;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;8;4308,56;0;1500,8;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;9;4638,08;0;1675,25;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;10;4718,38;0;1736,16;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;11;4876,21;0;1791,54;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;12;4067,66;0;1284,82;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;13;4618,69;0;1661,4;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;14;5072,81;0;1855,23;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;15;4942,67;0;1871,84;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;16;3652,31;0;1210,05;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;17;3286,8;0;999,609;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;18;4812,52;0;1844,15;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;19;4754,37;0;1797,08;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;20;4884,52;0;1830,31;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;21;4613,15;0;1675,25;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;22;4593,77;0;1691,86;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;23;3663,39;0;1057,76;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);05/03/2020;24;3992,9;0;1298,66;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;1;4416,56;0;1520,18;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;2;3588,62;0;1043,91;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;3;1802,62;0;227,058;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;4;1492,49;0;191,061;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;5;1827,54;0;290,745;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;6;2306,58;0;393,198;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;7;4078,74;0;1406,65;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;8;4333,49;0;1520,18;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;9;4521,78;0;1600,48;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;10;4710,07;0;1741,7;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;11;4834,67;0;1838,62;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;12;3904,29;0;1174,06;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;13;4391,63;0;1514,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;14;4798,68;0;1766,62;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;15;4950,97;0;1891,23;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;16;3164,97;0;839,007;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;17;3145,58;0;866,697;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;18;4624,23;0;1708,47;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;19;4712,84;0;1686,32;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;20;4793,14;0;1750,01;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;21;4638,08;0;1658,63;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;22;4339,02;0;1514,64;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;23;3422,48;0;908,232;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);06/03/2020;24;3790,76;0;1143,6;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;1;4247,65;0;1448,19;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;2;3206,5;0;836,238;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;3;1500,8;0;185,523;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;4;1306,97;0;160,602;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;5;1240,51;0;138,45;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;6;1138,06;0;107,991;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;7;994,071;0;91,377;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;8;1168,52;0;160,602;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;9;1268,2;0;188,292;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;10;1293,12;0;204,906;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;11;1495,26;0;210,444;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;12;1788,77;0;254,748;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;13;1891,23;0;235,365;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;14;1894;0;260,286;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;15;1993,68;0;304,59;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;16;2051,83;0;357,201;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;17;1788,77;0;146,757;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;18;1711,24;0;149,526;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;19;1470,34;0;58,149;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;20;1132,52;0;94,146;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;21;1041,14;0;38,766;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;22;960,843;0;27,69;0;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;23;855,621;0;8,307;11,076;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);07/03/2020;24;803,01;0;0;33,228;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;1;833,469;0;0;44,304;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;2;808,548;0;0;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;3;833,469;0;5,538;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;4;819,624;0;8,307;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;5;830,7;0;2,769;2,769;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;6;808,548;0;0;8,307;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;7;816,855;0;2,769;13,845;Completo;COLETA DIÁRIA
TOYOTA;SPTYTIENTR101 (L);08/03/2020;8;780,858;0;0;27,69;Completo;COLETA DIÁRIA
